gene,cor
ADAM8,0.0647479247327291
ADAM9,0.0533302026614821
ADAMTS1,-0.0892562231778502
ADAMTS10,-0.0139319934002061
ADAMTS13,0.0832549033027768
ADAMTS14,-0.0191856119269845
ADAMTS19,-0.196332867604229
ADAMTS2,-0.0902510008218511
ADAMTS4,-0.0984175912058914
ADAMTS5,-0.113843177185676
ADAMTS7,0.0177932420053549
ADAMTS8,-0.0684117354771826
ADAMTS9,-0.154669807108067
ADAMTSL1,0.240314050310212
ADAMTSL2,-0.144345316568346
ADAMTSL3,-0.177239013024043
ADAMTSL5,0.024981174221462
ADAP1,-0.179750365869532
ADAP2,-0.062087893893929
ADAR,-0.000257157940311042
ADARB1,-0.144869302655142
ADARB2,-0.0289461171228905
ADARB2.AS1,-0.102574536975416
ADAT1,-0.121280281661636
ADAT2,-0.115988205260263
ADAT3,0.164200842627974
ADCK1,-0.116040247303478
ADCK2,-0.291852416847801
ADCK5,-0.00286517598774297
ADCY1,-0.0453954004066678
ADCY10P1,-0.0480995596340951
ADCY2,-0.126494538394395
ADCY3,0.172696296623546
ADCY4,-0.154845372824449
ADCY5,-0.0864097141563615
ADCY6,-0.0633224080795654
ADCY7,-0.17382952547016
ADCY8,0.0393595059836685
ADCY9,0.128653730127648
ADCYAP1,-0.272661453013149
ADCYAP1R1,0.0792299579973144
ADD1,0.0270487450641988
ADD2,0.103339483684468
ADD3,-0.0306576279263234
ADGRA1,-0.00553753161252609
ADGRA2,-0.0832564512454
ADGRA3,0.0261807170546194
ADGRB1,-0.00174700099022714
ADGRB2,-0.0966479432960596
ADGRB3,-0.096139968090219
ADGRE5,-0.209845803251459
ADGRF5,-0.0903523620273874
ADGRG1,-0.00332734698148564
ADGRG5,0.141675648730329
ADGRG6,0.162373331317445
ADGRL1,-0.113985104515161
ADGRL2,0.227691934692297
ADGRL3,0.13729916500645
ADGRL4,-0.0307994155545353
ADGRV1,0.0902510245170401
ADH1C,-0.039587726307523
ADH5,0.205469789278813
ADHFE1,-0.00349622912075519
ADI1,0.0225302985864926
ADIPOR1,0.221470998934309
ADIPOR2,-0.0767273645044083
ADIRF,0.0316734556480948
ADK,0.0740162700947065
ADM,0.0636074054430929
ADM5,0.0378093016550501
ADNP,-0.0370387262529723
ADNP.AS1,0.0511517500860176
ADNP2,-0.00463966048113874
ADO,-0.0355802201403859
ADORA1,-0.115973125189411
ADORA2B,0.0073220895611931
ADPGK,-0.12605494266014
ADPRHL1,-0.213322865271944
ADPRHL2,-0.183071797884996
ADPRM,-0.0956832792361686
ADRA1A,-0.0110625676310183
ADRA1B,-0.0571183977782353
ADRA1D,-0.134856855794272
ADRA2A,-0.128153520099078
ADRA2C,0.0472933262319352
ADRB1,0.151723054354099
ADRB2,-0.0863799242277338
ADRM1,-0.0336081632393464
ADSL,-0.117489949251156
ADSS,-0.11185455662238
ADSSL1,-0.140365445159416
ADTRP,-0.199465240118142
AEBP1,-0.153619642660512
AEBP2,-0.0620724076360079
AES,-0.219785955616403
AFAP1,-0.0419302997654639
AFAP1L1,-0.175124223554306
AFAP1L2,-0.179224466957503
AFDN,0.113099393804084
AFDN.DT,0.000215135074334433
AFF1,0.190766641637866
AFF2,0.102975467088594
AFF3,0.0802897291056876
AFF4,0.110711020723308
AFG1L,-0.0691425866339849
AFG3L1P,0.10584791187061
AFG3L2,0.278916308580754
AFMID,-0.074389175277836
AFTPH,-0.062358912299028
AGA,-0.0542338094478776
AGAP1,0.115254940939736
AGAP11,0.132539280767828
AGAP2,0.270425995542669
AGAP2.AS1,0.0571871729520452
AGAP3,0.0125354747575734
AGAP5,0.0680748158110389
AGBL2,0.0449488354566
AGBL3,0.0493040045827147
AGBL4,0.00573435437076519
AGBL5,-0.0649362040491973
AGER,-0.133683323738868
AGFG1,-0.0286539457995903
AGFG2,-0.104117516447086
AGGF1,-0.143306047123216
AGK,0.182222497462759
AGL,0.0977077916493724
AGMAT,-0.161593183238808
AGO1,0.0652264987486238
AGO2,-0.114379407098164
AGO3,0.0962795555745062
AGO4,0.0655961122517044
AGPAT1,0.117297779640753
AGPAT3,-0.0321524438047159
AGPAT4,-0.0518277069112833
AGPAT4.IT1,-0.0312247685122484
AGPAT5,-0.0328221482822083
AGPS,0.200667178755321
AGRN,-0.0589323955063406
AGT,0.0902411352879455
AGTPBP1,-0.242042947110226
AGTRAP,-0.0282353964641782
AGXT,0.0498708315228315
AHCTF1,0.262301034882112
AHCY,-0.0214625903024822
AHCYL1,0.0253945777108746
AHCYL2,-0.071155371192042
AHDC1,0.135058523423486
AHI1,0.0344740636973461
AHNAK,0.0369515563710226
AHNAK2,-0.087133108089767
AHR,-0.0232525278854797
AHRR,0.0108836104416757
AHSA1,-0.162811594526441
AHSA2P,-0.0712950615343245
AHSG,-0.0533909413803075
AIDA,-0.0192996146071696
AIF1,-0.0484338106755049
AIF1L,-0.0570637039341766
AIFM1,-0.103926855805582
AIFM2,-0.0911663666246839
AIFM3,0.0632882611343863
AIG1,0.0302789283704218
AIM2,0.0614496307558947
AIMP1,-0.162698164974907
AIMP2,-0.210471744355625
AIP,-0.108273092950059
AIRE,-0.137050671553097
AJAP1,0.118463261248263
AJM1,0.125291312663715
AK1,-0.0455710520905394
AK2,-0.0946473419621852
AK3,0.0593717843444535
AK4,0.0622388167711967
AK5,0.107086185285698
AK6,-0.169273594121593
AK8,0.127240583237446
AK9,-0.176493849281436
AKAIN1,-0.0554787344183115
AKAP1,0.1133489282848
AKAP10,0.186243951996358
AKAP11,-0.180964594363945
AKAP12,-0.159041892477009
AKAP13,0.138269804776055
AKAP17A,0.075180411729497
AKAP5,0.141853302995625
AKAP6,-0.121621381207128
AKAP7,-0.0667544045220903
AKAP8,-0.263657118081718
AKAP8L,0.00943121278695363
AKAP9,-0.0275108753042642
AKIP1,-0.0980489895267314
AKIRIN1,0.241226246506654
AKIRIN2,0.280400247915856
AKR1A1,-0.177221101752273
AKR1B1,-0.189189949192625
AKR1C1,-0.0730882618859215
AKR1C3,-0.160587799816446
AKR1C4,-0.108543996776085
AKR1E2,0.0209765529641089
AKR7A2,-0.0320094779780865
AKR7A2P1,0.0400678993477525
AKR7A3,-0.0130378056784388
AKR7L,0.000992875618301008
AKT1,-0.0925308797988241
AKT1S1,-0.0640845104036437
AKT2,-0.0764406635320239
AKT3,-0.0750645503399956
AKTIP,-0.157684200185799
ALAD,-0.0725338945181669
ALAS1,-0.234039353461936
ALAS2,0.0576696435912753
ALB,0.0449719384766684
ALCAM,0.0605819859932355
ALDH16A1,0.0731037967431901
ALDH18A1,0.0171781363251481
ALDH1A1,0.0363705008906879
ALDH1A3,-0.133567258393995
ALDH1B1,-0.0591920465492114
ALDH1L1,0.0404279353291347
ALDH1L2,-0.13090523305075
ALDH2,-0.0660462999416145
ALDH3A2,0.0233830387555637
ALDH3B1,0.0318577237182041
ALDH4A1,0.127301128895252
ALDH5A1,0.24840289059658
ALDH6A1,-0.000592235917960412
ALDH7A1,0.0731725985074834
ALDH8A1,0.15508308039633
ALDH9A1,0.0776701950243268
ALDOA,-0.0985024804175662
ALDOC,-0.122115655128025
ALG1,0.16475419308064
ALG10,-0.0329082582932793
ALG10B,0.0201843311732167
ALG11,-0.0592459147321667
ALG12,0.0757562883463479
ALG13,-0.113674058236379
ALG14,-0.209994890187094
ALG1L,-0.0158230710581089
ALG2,0.0829269253147731
ALG3,0.114521283847901
ALG5,-0.118234373575642
ALG6,-0.129148933581636
ALG8,0.0312735028262342
ALG9,-0.112532656820522
ALK,-0.0865212860735273
ALKAL1,0.104028004713779
ALKAL2,-0.0108991430501848
ALKBH1,-0.113232570075472
ALKBH2,-0.130727860714079
ALKBH3,-0.248651970650887
ALKBH4,-0.107110255148048
ALKBH5,0.116526684800732
ALKBH6,-0.123956781203865
ALKBH7,-0.153651816871594
ALKBH8,0.133250380174724
ALMS1,0.0513948472715823
ALMS1P1,0.221718051044574
ALOX12B,-0.125297830512583
ALOX12P2,0.0519576396853717
ALOX15B,-0.0365481366505344
ALOX5,-0.108045578956047
ALOX5AP,-0.091535450532501
ALOXE3,0.10165185157595
ALPK1,0.0436511460471668
ALPL,-0.0510563976110195
ALPP,0.153826063678
ALPPL2,0.0962670930761261
ALS2,0.00535605357010997
ALS2CL,-0.100308593367975
ALS2CR12,0.0437470336308254
ALX3,0.117532079322546
ALYREF,-0.175269268923911
AMACR,0.039042587974449
AMBRA1,-0.0573949020538459
AMD1,0.249961148541523
AMDHD1,-0.290177809053126
AMDHD2,0.182056502125314
AMER1,-0.0235821850672771
AMER2,0.0220543851141184
AMER3,0.0842695837478917
AMFR,-0.113171351657055
AMH,-0.0334570336953425
AMIGO1,-0.104782195395216
AMIGO2,-0.0844029197976525
AMIGO3,0.0797527234640281
AMMECR1,0.0380244020524934
AMMECR1L,-0.0865366654664797
AMN,0.0971919618697206
AMN1,-0.217433707232909
AMOT,0.0811324953006722
AMOTL1,0.072384057106651
AMOTL2,-0.0570272278667295
AMPD2,-0.131794194145621
AMPD3,-0.124000196957277
AMPH,0.11405519162894
AMT,0.088931779197995
AMY2A,0.0366348599764681
AMZ1,0.0988608767621473
AMZ2,-0.199080920020664
AMZ2P1,-0.104939717560293
ANAPC1,0.0798219803957076
ANAPC10,-0.128194483373832
ANAPC11,-0.215003673449975
ANAPC13,-0.0320188674376243
ANAPC15,-0.211929282913404
ANAPC16,-0.148037594695766
ANAPC2,-0.161779848213064
ANAPC4,-0.00254735305240248
ANAPC5,-0.046187360348995
ANAPC7,-0.160424975978635
ANG,-0.124194736186521
ANGEL1,-0.203062746470041
ANGEL2,-0.0137602359650687
ANGPT1,-0.119912905468717
ANGPT2,0.0642116439439038
ANGPT4,-0.0154469393596993
ANGPTL2,-0.0489735116937383
ANGPTL4,-0.112685953077944
ANGPTL6,-0.0746003126459552
ANHX,0.151489982542016
ANK1,-0.041518897186386
ANK2,0.196606373205162
ANK3,0.0633915783009396
ANKAR,0.027802948163159
ANKDD1A,0.0275083721161931
ANKFY1,0.136119797643448
ANKH,-0.0312562942373459
ANKHD1,-0.141720332900865
ANKIB1,0.141519284154507
ANKK1,0.0116761197628667
ANKLE2,-0.137352568819904
ANKMY2,0.275379510316665
ANKRA2,0.0443989657028981
ANKRD10,-0.0579038715988982
ANKRD11,-0.0371010506720618
ANKRD12,0.108523868813072
ANKRD13A,0.0932968954228974
ANKRD13B,-0.158448088416668
ANKRD13C,-0.10391643887023
ANKRD13D,-0.0599410090710501
ANKRD16,0.0703763124613573
ANKRD17,0.161745794729605
ANKRD18A,0.0338217656672044
ANKRD18B,0.0817513533645574
ANKRD18CP,0.0649540962791913
ANKRD18DP,-0.0233801205548362
ANKRD19P,-0.0405216734403376
ANKRD2,-0.154715735210689
ANKRD20A11P,0.199733930524909
ANKRD20A12P,0.1371176540994
ANKRD20A4.ANKRD20A20P,0.0221747234470967
ANKRD20A5P,0.213492328174114
ANKRD20A8P,0.0867554526483021
ANKRD20A9P,0.0244204484355135
ANKRD23,0.07488923346808
ANKRD24,-0.129853856231981
ANKRD26,0.124042876685332
ANKRD27,-0.255367110871206
ANKRD28,-0.216393967949168
ANKRD29,0.0343458869312117
ANKRD30B,-0.0579733004934908
ANKRD30BP2,0.0627604462970068
ANKRD33,0.0976919515236817
ANKRD33B,0.194349491883476
ANKRD34A,-0.157047130204225
ANKRD34C,-0.141564372080904
ANKRD35,-0.132845933662865
ANKRD36B,0.241423355785524
ANKRD36BP1,0.109982609078484
ANKRD36BP2,0.176716139689549
ANKRD36C,0.223974492281354
ANKRD37,-0.0226126143989761
ANKRD39,-0.0283707606651536
ANKRD40,0.098852732780861
ANKRD42,-0.00065256204631086
ANKRD44,-0.0908233559320615
ANKRD45,0.202587620531258
ANKRD46,-0.04854009060157
ANKRD49,0.117851818176754
ANKRD50,0.0942267630863246
ANKRD52,0.0658896091399156
ANKRD53,0.047708880320648
ANKRD54,-0.18285392403094
ANKRD6,-0.0205739419164916
ANKRD65,0.0293512794923518
ANKRD9,-0.113764376637259
ANKS1A,-0.0786617981821381
ANKS1B,0.266983041601051
ANKS3,-0.0122327102649344
ANKS6,-0.0105041087671729
ANKZF1,-0.0612057347193025
ANLN,-0.0736040698580084
ANO10,-0.0559059110401168
ANO2,-0.127551755881466
ANO3,-0.0752682494720835
ANO4,-0.0351261454146703
ANO5,-0.0884367545216246
ANO6,0.123264027529636
ANO7,-0.102020000367711
ANO8,0.0116633454174684
ANOS1,-0.0421525405017063
ANP32A,-0.0909694797718889
ANP32A.IT1,-0.00117880873126025
ANP32AP1,0.0167734264654938
ANP32B,-0.055631059803083
ANP32C,0.0509127234184327
ANP32D,0.226723712366111
ANP32E,0.139566655032738
ANTXR1,0.0187534430256775
ANTXR2,-0.052182845104721
ANXA1,-0.032617204342217
ANXA11,0.0634593839747523
ANXA2,-0.0357957659421206
ANXA2P1,0.035295603597381
ANXA2R,-0.0133475179258493
ANXA3,-0.0723553267648973
ANXA4,-0.160889698084726
ANXA5,0.0627509790102783
ANXA6,-0.0470763402268082
ANXA7,-0.00579156072253609
AOAH,0.0181847729581149
AOC2,-0.0162471499339724
AOC3,0.0213935813198697
AP1AR,0.141882695466518
AP1B1,-0.136489458603458
AP1G1,0.153368193958142
AP1G2,0.0929128302760423
AP1M1,-0.024584029455441
AP1S1,-0.0950208031248663
AP1S2,0.01693806224094
AP1S3,-0.0206519250629119
AP2A1,-0.11240265018262
AP2A2,0.149669303294467
AP2B1,0.10672736656905
AP2M1,-0.141561392269453
AP2S1,-0.154690446114723
AP3B1,0.016873498220796
AP3B2,-0.0317653546720589
AP3D1,-0.0994747728082563
AP3M1,0.0764752117725161
AP3M2,-0.055377528610703
AP3S1,-0.0918516049942849
AP4B1,-0.167686792876082
AP4E1,-0.0559242735259644
AP4M1,-0.203764870514256
AP4S1,-0.213813648457385
AP5B1,-0.0260889337395805
AP5M1,-0.113986737649493
AP5S1,0.115674677860084
AP5Z1,-0.117514921969307
APAF1,-0.0628450234049059
APBA1,0.0830943401917514
APBA2,-0.120268851721123
APBA3,-0.0178961066404223
APBB1,-0.181469719376903
APBB1IP,-0.0234499660875227
APBB2,0.0991762806074785
APBB3,-0.161350970683321
APC,-0.0398111818624022
APC2,0.0942519868903569
APCDD1,-0.0128701608778188
APCDD1L,0.012488560637807
APCS,0.00297282358227909
APEH,-0.197539223311621
APEX1,-0.26607171932169
APEX2,0.131584378153522
APH1A,-0.0805424099480399
APH1B,-0.0326093667037835
API5,-0.0882856033971037
APIP,-0.0751446602507462
APLN,-0.0798225863484565
APLNR,-0.141159113137742
APLP1,-0.0627645876242173
APLP2,0.0503687501692112
APMAP,-0.0235793305637448
APOA1,0.147157151683871
APOC1,0.105943108105024
APOD,0.00899529865194566
APOE,0.051854898916312
APOL1,0.0148582282383662
APOL2,-0.0657264656494094
APOL3,-0.139684970308225
APOL4,-0.0529912895070583
APOL5,-0.000838101459114301
APOL6,-0.0760038833607137
APOLD1,-0.0916895851095417
APOM,-0.0658610199338194
APOO,-0.108070227750775
APOOL,0.0429414655758151
APOPT1,-0.0740945293288099
APP,0.104747172589302
APPBP2,-0.0185510403207783
APPL1,-0.0869117824774905
APPL2,0.171735672478536
APRT,-0.0381486536872462
APTR,-0.0506954016747301
APTX,0.228690282746173
AQP1,-0.1614378330704
AQP11,-0.118671176016631
AQP2,0.135477153267005
AQP4,-0.00844005325838237
AQP5,0.109545997903009
AQP6,-0.151581531780204
AQP7,0.0334910151021586
AQP7P1,0.0636987027336296
AQR,0.170932913199939
AR,-0.136010765001478
ARAF,0.011738502416992
ARAP1,-0.0118889078844223
ARAP2,0.0329989382012201
ARAP3,-0.0583786061841284
ARC,-0.0177030744517473
ARCN1,0.210850661028797
AREL1,-0.0977030628105479
ARF1,0.0408987236103093
ARF3,-0.102894248570473
ARF4,-0.141339486699123
ARF5,-0.172657332388274
ARF6,-0.168707277429581
ARFGAP1,0.0486579527558466
ARFGAP2,-0.0649411057124432
ARFGAP3,-0.0264138003705883
ARFGEF1,-0.0310369787954901
ARFGEF2,0.209328330556516
ARFGEF3,-0.0475579750869084
ARFIP1,-0.241896845213045
ARFIP2,-0.0805736231271996
ARFRP1,-0.00769792974192711
ARG2,-0.25313961405149
ARGLU1,0.149376952663763
ARHGAP1,-0.138223859914141
ARHGAP10,0.0182866749656542
ARHGAP12,-0.0102361477585612
ARHGAP17,-0.101039355113151
ARHGAP18,0.162230036884821
ARHGAP19,0.0975093130094917
ARHGAP20,-0.147631146636963
ARHGAP21,-0.0962882427253359
ARHGAP22,-0.156310698518346
ARHGAP23,0.0593525482059761
ARHGAP24,0.047386199987361
ARHGAP25,-0.281612779841705
ARHGAP26,0.0612529590162777
ARHGAP27,0.0156319503024944
ARHGAP27P1,0.0924125534649008
ARHGAP27P1.BPTFP1.KPNA2P3,0.0249279911615816
ARHGAP27P2,-0.0345806554843567
ARHGAP28,-0.0544148635934965
ARHGAP29,-0.0480400184557371
ARHGAP31,-0.102213367553136
ARHGAP32,0.16304814406418
ARHGAP33,-0.0850089146178581
ARHGAP35,0.126614655834359
ARHGAP36,0.0795539618009962
ARHGAP39,-0.0192522934356186
ARHGAP4,-0.176309890717965
ARHGAP42,-0.0904054929454775
ARHGAP44,-0.118625666696556
ARHGAP45,-0.174799163733712
ARHGAP5,0.129613618554198
ARHGAP5.AS1,-0.0466084949434455
ARHGAP6,0.140807073346229
ARHGAP9,-0.0854659548670196
ARHGDIA,0.0657065642836036
ARHGDIB,-0.157228847752054
ARHGDIG,-0.244790868531995
ARHGEF1,-0.000993892997909388
ARHGEF10,0.0466422058891423
ARHGEF10L,-0.0527765120416824
ARHGEF11,0.0464830058026072
ARHGEF12,0.00835593785021828
ARHGEF15,0.0447502416316102
ARHGEF16,-0.253015774765826
ARHGEF17,-0.0216379957500873
ARHGEF18,-0.00742391151590812
ARHGEF19,-0.151712449325033
ARHGEF2,-0.0807151963253587
ARHGEF25,-0.152719063462709
ARHGEF26,-0.0132829673034202
ARHGEF26.AS1,0.0951583844483126
ARHGEF28,-0.0431236260093871
ARHGEF3,-0.100858707478043
ARHGEF33,0.164775274878395
ARHGEF37,-0.0833375170917595
ARHGEF4,-0.221689154072074
ARHGEF40,-0.0380172906898223
ARHGEF6,0.0586974588188778
ARHGEF7,-0.149207428351073
ARHGEF9,-0.13731964270775
ARID1A,0.140817790946729
ARID1B,0.209945006667728
ARID2,-0.0472831214489086
ARID3A,0.0972605021100198
ARID3B,0.230703712196844
ARID4A,0.157083521684499
ARID4B,0.0463536495871695
ARID5A,-0.0980551266804293
ARID5B,-0.0752791487854423
ARIH1,0.198307745305584
ARIH2,-0.100495157463464
ARIH2OS,0.0560918739339962
ARL1,0.162967369433698
ARL10,0.0810910919813207
ARL13B,0.103026130096477
ARL14EP,0.0139324325382082
ARL15,-0.0516417065145708
ARL16,-0.0869857974461223
ARL17A,0.00656008437608878
ARL17B,-0.0347431003426075
ARL2,-0.0939305575080918
ARL2BP,0.118366737968992
ARL3,-0.170541221192696
ARL4A,0.298215060071706
ARL4C,-0.169493495017616
ARL4D,-0.0889115556093223
ARL5A,0.0981481992666544
ARL5B,-0.0243956013069609
ARL6,-0.0439262076892253
ARL6IP1,0.0654354954257868
ARL6IP4,-0.059494678779192
ARL6IP5,0.0158297570179587
ARL6IP6,0.115453106286383
ARL8A,-0.0742584979045681
ARL8B,-0.183572959141127
ARL9,0.214851055071004
ARMC1,0.170369817788413
ARMC10,-0.149972208425699
ARMC2,0.0446604803564947
ARMC5,-0.0636968383989753
ARMC6,-0.102146745584978
ARMC7,-0.0227396318897466
ARMC8,-0.0839228904739403
ARMC9,-0.0586909682682284
ARMCX1,-0.104698321241381
ARMCX2,-0.0812312286628169
ARMCX3,-0.120707530969201
ARMCX4,0.198898237747779
ARMCX5,-0.0928963624533899
ARMCX6,-0.105658788332981
ARMT1,-0.0466812002517332
ARNT,0.0915281443375425
ARNT2,-0.0227717805361928
ARNTL,0.0159003263156581
ARNTL2,0.149232812620011
ARPC1A,-0.187482121028027
ARPC1B,-0.0610242813979018
ARPC2,-0.0961287705901907
ARPC3,-0.0681837204568834
ARPC4,-0.208501322714409
ARPC5,0.140962062081684
ARPC5L,0.194511665847943
ARPIN,0.166769940363566
ARPP19,-0.13506232592349
ARPP21,-0.122527232425785
ARRB1,0.0265903196442167
ARRB2,-0.192966209603832
ARRDC1,-0.0862767531947027
ARRDC1.AS1,-0.102671292847072
ARRDC2,-0.105993574439324
ARRDC3,0.1056084513735
ARRDC4,-0.0827713498166652
ARSA,-0.0990541334769783
ARSB,0.119299247552404
ARSD,-0.0636473837537375
ARSE,-0.017944354840557
ARSF,-0.0131999165099142
ARSG,0.0557364823176145
ARSJ,0.00244066552250463
ARSK,0.00733940888190018
ART3,-0.140120849643509
ART5,0.118524197206588
ARTN,-0.0305088498071292
ARV1,-0.190315374741285
ARVCF,-0.107676319980882
ARX,-0.0163565116951388
ASAH1,-0.0503771905170329
ASAH2,0.195181225255975
ASAH2B,0.203203582424546
ASAP1,-0.193294794702651
ASAP1.IT1,0.0909738569091555
ASAP1.IT2,-0.0469234110076941
ASAP2,-0.174662367690856
ASAP3,0.0301374397230946
ASB1,-0.124093700555972
ASB10,0.119530300348653
ASB13,0.011265045652448
ASB16,0.198928359231901
ASB16.AS1,0.0986693227564055
ASB18,0.03058288451544
ASB2,-0.362603781922655
ASB4,0.030303040308632
ASB5,0.089900763264579
