gene,cor
AMMECR1L,-0.146180108369078
AMN,0.0979155568294018
AMN1,0.167738086578126
AMOT,0.095310301903136
AMOTL1,0.0961552859239508
AMOTL2,-0.134729716931613
AMPD2,-0.0965791027397286
AMPD3,-0.248425182871579
AMPH,-0.0173423086881943
AMT,-0.0882217481231353
AMY2A,0.0170717382807525
AMZ1,0.145571796131076
AMZ2,-0.0210371377215956
AMZ2P1,0.170648580380447
ANAPC1,-0.0519860559090956
ANAPC10,0.0194456917562339
ANAPC11,0.158502571694887
ANAPC13,-0.0161300480310032
ANAPC15,-0.0599534223030617
ANAPC16,-0.149281146120543
ANAPC2,-0.0013721470238629
ANAPC4,-0.095678814276434
ANAPC5,0.0291665870513031
ANAPC7,-0.0251069049332856
ANG,0.105201073040774
ANGEL1,-0.0737502625075986
ANGEL2,0.0106245668751422
ANGPT1,0.0555686778755391
ANGPT2,-0.171731729112457
ANGPT4,0.093880457860846
ANGPTL2,-0.218080584966731
ANGPTL4,0.11122659579187
ANGPTL6,0.0139760499890827
ANHX,0.0406500637068581
ANK1,-0.271182599718957
ANK2,0.138069953285411
ANK3,0.236137078267832
ANKAR,-0.0217711322475307
ANKDD1A,0.137891673790754
ANKFY1,-0.0759491811340284
ANKH,-0.218167051488417
ANKHD1,-0.0896059014790049
ANKIB1,-0.00909321879020246
ANKK1,-0.123199841146066
ANKLE2,0.105671718252884
ANKMY2,0.0456342006540697
ANKRA2,-0.0512996215975326
ANKRD10,-0.0491673064843796
ANKRD11,0.0506819868886609
ANKRD12,0.123727277357365
ANKRD13A,-0.19331740434817
ANKRD13B,0.0697029462805585
ANKRD13C,0.169348829086414
ANKRD13D,-0.196648909676592
ANKRD16,-0.148088267600576
ANKRD17,0.0018106169794554
ANKRD18A,-0.0904557696493933
ANKRD18B,0.0252978979602228
ANKRD18CP,-0.0184245443207411
ANKRD18DP,-0.0315600934412039
ANKRD19P,0.232833653295376
ANKRD2,-0.222603334667977
ANKRD20A11P,-0.148995596749185
ANKRD20A12P,-0.122451915955337
ANKRD20A4.ANKRD20A20P,-0.179384758658729
ANKRD20A5P,-0.139000806796062
ANKRD20A8P,-0.0536763311130746
ANKRD20A9P,-0.153491350081193
ANKRD23,-0.118170569225583
ANKRD24,-0.0777366868033465
ANKRD26,-0.121163723713713
ANKRD27,0.0456011039859833
ANKRD28,0.0786965935847224
ANKRD29,-0.200538153694385
ANKRD30B,0.199258805149044
ANKRD30BP2,0.124318559388777
ANKRD33,0.0779180463672961
ANKRD33B,-0.0644392226998726
ANKRD34A,-0.0137440816901756
ANKRD34C,-0.164260412015474
ANKRD35,0.0603169145130674
ANKRD36B,-0.0474312872557026
ANKRD36BP1,0.0369442535361224
ANKRD36BP2,0.0474731971207664
ANKRD36C,-0.0369148626555948
ANKRD37,-0.100662655052269
ANKRD39,-0.0606207887522651
ANKRD40,-0.155334415097087
ANKRD42,-0.133761703386861
ANKRD44,-0.13990927579258
ANKRD45,0.193004998058833
ANKRD46,0.0392266221534472
ANKRD49,-0.062468949187696
ANKRD50,0.239390920316276
ANKRD52,0.0291483631468161
ANKRD53,0.000267944255391145
ANKRD54,-0.0504634938950271
ANKRD6,0.271901749367935
ANKRD65,-0.15225141990059
ANKRD9,-0.124139772572696
ANKS1A,-0.175741755185658
ANKS1B,0.131499945271699
ANKS3,-0.141330067883443
ANKS6,-0.214376449926229
ANKZF1,-0.156076390069987
ANLN,-0.206106708289486
ANO10,0.206161030179064
ANO2,0.102875477354923
ANO3,0.175913317224048
ANO4,-0.164778357442293
ANO5,-0.149597416838621
ANO6,0.00114433846591971
ANO7,-0.0426209488087777
ANO8,-0.123169262246315
ANOS1,0.226788747329423
ANP32A,-0.136021553390412
ANP32A.IT1,-0.15432006770624
ANP32AP1,-0.151199251605822
ANP32B,-0.195162192751286
ANP32C,-0.150794829295719
ANP32D,-0.102775959791464
ANP32E,0.116670347196224
ANTXR1,0.0226560045536687
ANTXR2,-0.126710021616644
ANXA1,0.138342075000717
ANXA11,0.1456478911905
ANXA2,0.135955029953957
ANXA2P1,-0.004703738260127
ANXA2R,-0.0863247615147208
ANXA3,-0.0282574944003486
ANXA4,-0.0798110438551838
ANXA5,-0.193741636368718
ANXA6,-0.131215197939377
ANXA7,-0.00804535672334087
AOAH,0.0477122741426184
AOC2,-0.165636283087095
AOC3,-0.00135420032713291
AP1AR,0.0219070404784895
AP1B1,-0.142889460681029
AP1G1,0.0644089381756614
AP1G2,-0.0132763265541485
AP1M1,0.16030089101742
AP1S1,0.0500918651390911
AP1S2,-0.223495820537915
AP1S3,-0.0160743662127849
AP2A1,0.0175071808761689
AP2A2,0.073128129010811
AP2B1,0.227771403782857
AP2M1,0.0600734872897524
AP2S1,0.149257687575578
AP3B1,-0.0651596746885597
AP3B2,0.14731429941516
AP3D1,-0.0488136346202473
AP3M1,0.0829771151075046
AP3M2,0.201372962620116
AP3S1,0.248166924454974
AP4B1,-0.00402233693057481
AP4E1,-0.218208834445132
AP4M1,-0.10949131466173
AP4S1,-0.0211093723196745
AP5B1,-0.0542528490940195
AP5M1,-0.176714827253719
AP5S1,0.118027569403758
AP5Z1,-0.0860294545389157
APAF1,0.0480973727696433
APBA1,0.206780739035005
APBA2,-0.0635070117411127
APBA3,-0.00729344340984465
APBB1,-0.06371972510739
APBB1IP,0.055765155206496
APBB2,-0.163348969279943
APBB3,-0.0774658058721298
APC,-0.00154277887440227
APC2,-0.0373960402852855
APCDD1,0.148961062927183
APCDD1L,0.0524975522943052
APCS,0.0880032106471873
APEH,-0.013288983878416
APEX1,0.0905807820043298
APEX2,0.0707008544895621
APH1A,-0.123101292118559
APH1B,0.122180786114143
API5,-0.0533215840663216
APIP,-0.25991982945642
APLN,0.0909873143172978
APLNR,0.121226745176872
APLP1,-0.0635792374368346
APLP2,0.0959865715185039
