gene,cor
ADAM8,-0.00642790300829495
ADAM9,-0.0359821570600533
ADAMTS1,-0.0452357875951747
ADAMTS10,-0.00321174546831057
ADAMTS13,-0.0312449897582431
ADAMTS14,-0.0148979466028604
ADAMTS19,-0.0623306131762885
ADAMTS2,-0.278603818031184
ADAMTS4,0.0130260366664641
ADAMTS5,-0.260161604057708
ADAMTS7,0.0208381541353427
ADAMTS8,0.0248150070774281
ADAMTS9,0.0116845716295689
ADAMTSL1,0.0305089957623256
ADAMTSL2,-0.0602798682970581
ADAMTSL3,0.014752860871084
ADAMTSL5,-0.0150722371987433
ADAP1,-0.0834827481079415
ADAP2,0.151457542903121
ADAR,0.0148522030669191
ADARB1,-0.129456607234483
ADARB2,0.0886313582871107
ADARB2.AS1,-0.0430901137581237
ADAT1,-0.134716161785273
ADAT2,-0.147369532056241
ADAT3,0.00478841617520041
ADCK1,-0.0176799194983494
ADCK2,-0.121104396264909
ADCK5,0.0532378899850937
ADCY1,-0.166218765240509
ADCY10P1,0.0569967080191055
ADCY2,0.00362300844069212
ADCY3,0.0345376947229315
ADCY4,-0.179913620111643
ADCY5,0.0625633298671192
ADCY6,-0.0153649731196531
ADCY7,-0.110933750971516
ADCY8,0.00397179201226181
ADCY9,-0.181718987044603
ADCYAP1,-0.406016779820924
ADCYAP1R1,0.170288363376089
ADD1,-0.138525908735593
ADD2,-0.0434318879593595
ADD3,0.0245183064216014
ADGRA1,-0.117969845698432
ADGRA2,-0.137661967848674
ADGRA3,0.0711154950937373
ADGRB1,0.0130960453382991
ADGRB2,-0.054061525697716
ADGRB3,0.0741178432767561
ADGRE5,0.0201908708007213
ADGRF5,-0.0524944244735187
ADGRG1,0.1223432291631
ADGRG5,-0.00685185189056052
ADGRG6,0.183672974865877
ADGRL1,-0.176720275678643
ADGRL2,-0.0298520276648164
ADGRL3,0.274414759786952
ADGRL4,-0.0880836967600047
ADGRV1,0.108272351256741
ADH1C,-0.116708514821397
ADH5,0.19504717174693
ADHFE1,0.0288799159065721
ADI1,0.148172842820606
ADIPOR1,0.171909030233195
ADIPOR2,0.0344654762514267
ADIRF,0.215268077381748
ADK,-0.0262257318437189
ADM,0.0149883408750482
ADM5,0.259732438264912
ADNP,0.169428762431827
ADNP.AS1,0.106918233155784
ADNP2,-0.0049308647153086
ADO,-0.204298077588988
ADORA1,-0.150961813075403
ADORA2B,-0.0225610341962811
ADPGK,-0.0735788462363916
ADPRHL1,-0.398652311131739
ADPRHL2,0.0310707659958107
ADPRM,0.00334407247976607
ADRA1A,-0.0587437268209029
ADRA1B,0.0633588825821242
ADRA1D,-0.408586966634578
ADRA2A,-0.0514979508972753
ADRA2C,0.135825161398249
ADRB1,-0.0545733645434054
ADRB2,0.0761599295811858
ADRM1,0.0559933779294997
ADSL,0.0580375780317102
ADSS,0.0629891427654903
ADSSL1,-0.154590734850161
ADTRP,-0.0578340622025393
AEBP1,-0.0551455905801493
AEBP2,-0.189632894423623
AES,-0.193682566839069
AFAP1,0.0573197613590664
AFAP1L1,-0.368583546721745
AFAP1L2,-0.124887618087763
AFDN,0.0387792087018467
AFDN.DT,0.073721746792011
AFF1,0.0661345495901536
AFF2,0.274332413194078
AFF3,0.0323944635146486
AFF4,0.0979614009455315
AFG1L,-0.0288529182400836
AFG3L1P,0.126175642067175
AFG3L2,0.0710712977635597
AFMID,0.0145009048982349
AFTPH,-0.198335202559818
AGA,0.157454826510217
AGAP1,0.141420011132934
AGAP11,0.128463987981676
AGAP2,0.194797318457836
AGAP2.AS1,0.112482936505692
AGAP3,0.0689165127343165
AGAP5,0.0535506305907325
AGBL2,-0.0562699116409194
AGBL3,-0.023877534766997
AGBL4,0.00276641835734653
AGBL5,0.0446298085498414
AGER,0.0351861517631898
AGFG1,0.0643774339777459
AGFG2,-0.0785641627698159
AGGF1,-0.119876271447052
AGK,0.0510555634579029
AGL,0.0540313506489365
AGMAT,-0.203608746307293
AGO1,-0.182107164302798
AGO2,-0.126627202074906
AGO3,0.114306798034285
AGO4,0.0789969140265079
AGPAT1,0.139536391286026
AGPAT3,-0.193479438958102
AGPAT4,0.174649546213109
AGPAT4.IT1,0.169985987653746
AGPAT5,0.000800224885571541
AGPS,0.169264948590668
AGRN,-0.0200926419056601
AGT,0.0466536444401028
AGTPBP1,-0.0711792602045358
AGTRAP,-0.0559974925751726
AGXT,-0.030647153953136
AHCTF1,0.0706913750985308
AHCY,0.241193299917372
AHCYL1,-0.087094470857265
AHCYL2,-0.24724884476108
AHDC1,0.141807015670245
AHI1,-0.0439896823282715
AHNAK,0.0808775788893152
AHNAK2,-0.306441662732265
AHR,0.173245157314219
AHRR,0.199603251181413
AHSA1,-0.125385515066002
AHSA2P,0.10027695964754
AHSG,-0.0404509031597306
AIDA,-0.0105027908435797
AIF1,0.133473370006535
AIF1L,-0.0250762327316426
AIFM1,-0.105113049151341
AIFM2,-0.0172702630868486
AIFM3,-0.182161416584831
AIG1,0.132295695589326
AIM2,0.228044360684593
AIMP1,-0.0746224893924399
AIMP2,-0.0538947469287263
AIP,-0.0442091319112983
AIRE,-0.273327578388773
AJAP1,0.184136512410732
AJM1,-0.0212168215713924
AK1,-0.151968222988056
AK2,-0.11489721453592
AK3,0.0823625446489595
AK4,0.191337312999739
AK5,0.1072402638376
AK6,0.014459813505673
AK8,0.247346937940213
AK9,-0.0872750955916381
AKAIN1,-0.217624519961619
AKAP1,0.0334150690973804
AKAP10,0.0611892071242335
AKAP11,-0.126293515159419
AKAP12,-0.388047133295468
AKAP13,-0.0824609059982413
AKAP17A,0.0506129632192991
AKAP5,0.188288983535696
AKAP6,-0.23973640859091
AKAP7,-0.241143394650723
AKAP8,-0.230160257350968
AKAP8L,-7.25029889821325e-05
AKAP9,0.0421579874385833
AKIP1,-0.00390883510770197
AKIRIN1,0.228950414095162
AKIRIN2,0.213999871810435
AKR1A1,-0.0831323616042373
AKR1B1,-0.110566702078852
AKR1C1,-0.162474285972987
AKR1C3,-0.148126882600721
AKR1C4,-0.181064875089118
AKR1E2,-0.150052004124347
AKR7A2,0.0862900556764534
AKR7A2P1,0.145552356465676
AKR7A3,0.0403100796421009
AKR7L,0.121221645087427
AKT1,-0.0703158853635985
AKT1S1,-0.0953699181313894
AKT2,-0.0312183847756451
AKT3,-0.102806645851617
AKTIP,-0.129616857555912
ALAD,-0.00859844803730263
ALAS1,-0.231345282838086
ALAS2,0.0509167638977578
ALB,0.246930764822228
ALCAM,0.240434548415099
ALDH16A1,0.191966621380012
ALDH18A1,0.0579960931717303
ALDH1A1,-0.220981390639987
ALDH1A3,-0.317501232024702
ALDH1B1,-0.194525017190902
ALDH1L1,0.00502779631107274
ALDH1L2,-0.0201128682271417
ALDH2,-0.00945803708066825
ALDH3A2,-0.0645243196380205
ALDH3B1,0.027313422299768
ALDH4A1,0.0131231761301316
ALDH5A1,0.129286232637994
ALDH6A1,-0.00137390997404604
ALDH7A1,0.164685333805239
ALDH8A1,0.153963439694425
ALDH9A1,0.104380212425027
ALDOA,-0.0294965446584984
ALDOC,-0.297685136812574
ALG1,-0.0207057956069551
ALG10,0.0832583596754329
ALG10B,0.155919875703759
ALG11,-0.0734676101334615
ALG12,-0.073364774989301
ALG13,-0.0793294492096298
ALG14,0.00981327760099973
ALG1L,0.0673566054413244
ALG2,0.0171450655840301
ALG3,-0.00912347393067385
ALG5,0.0663844947567298
ALG6,-0.0316940416601621
ALG8,0.274808634493182
ALG9,0.0993770294504129
ALK,0.0819144329378156
ALKAL1,0.00660437974747585
ALKAL2,0.23363859518044
ALKBH1,-0.118183958505263
ALKBH2,-0.121526616728404
ALKBH3,-0.127933752584046
ALKBH4,0.0495507183751376
ALKBH5,0.144811334798067
ALKBH6,-0.165185575796277
ALKBH7,0.0117399569444701
ALKBH8,-0.00817843900129207
ALMS1,0.146503994976276
ALMS1P1,0.23212570264466
ALOX12B,-0.133229281375555
ALOX12P2,0.0174188000909173
ALOX15B,-0.0520325203549765
ALOX5,0.0794328009504514
ALOX5AP,0.11386206155431
ALOXE3,0.0104968654250678
ALPK1,0.04839808577771
ALPL,0.164735334254913
ALPP,-0.0463733115143585
ALPPL2,-0.0220391959690336
ALS2,-0.0922904652620995
ALS2CL,-0.273437566122835
ALS2CR12,0.0475886893552508
ALX3,-0.13035117611499
ALYREF,0.0797984736533901
AMACR,-0.0785918699990102
AMBRA1,-0.0264825784167894
AMD1,0.143426957076063
AMDHD1,-0.279117728945396
AMDHD2,0.0617852696218255
AMER1,-0.251208505184419
AMER2,0.140818538282536
AMER3,-0.104576120375841
AMFR,0.0106158347768236
AMH,-0.112515788674727
AMIGO1,-0.184011385878319
AMIGO2,0.08839980487242
AMIGO3,0.0358600405027945
AMMECR1,-0.105027235886351
AMMECR1L,-0.0891446078604159
AMN,-0.038430661789317
AMN1,-0.0602840830877297
AMOT,-0.0627086590220876
AMOTL1,0.0108560951138186
AMOTL2,0.11121004574851
AMPD2,-0.00812778685022941
AMPD3,-0.0912092562085883
AMPH,0.0089398912207469
AMT,0.0509773734458404
AMY2A,0.0814756593133101
AMZ1,0.251945710861034
AMZ2,-0.223585357867427
AMZ2P1,0.0449250461687991
ANAPC1,0.0182420905099862
ANAPC10,-0.0189264768574239
ANAPC11,-0.0508734989656632
ANAPC13,0.0716683734267614
ANAPC15,-0.126858748728219
ANAPC16,-0.100535649594866
ANAPC2,-0.104853384639423
ANAPC4,0.168417519171497
ANAPC5,0.122273130600911
ANAPC7,-0.192459112160601
ANG,-0.00439462603951985
ANGEL1,-0.232297607594923
ANGEL2,0.161390543924617
ANGPT1,0.0698294220205024
ANGPT2,-0.00370526366244082
ANGPT4,-0.0657441198312777
ANGPTL2,0.000531766760929493
ANGPTL4,-0.017006778287624
ANGPTL6,0.0820236545949723
ANHX,0.0252566288823429
ANK1,-0.256218160340218
ANK2,-0.0128980830957165
ANK3,0.246997977470431
ANKAR,-0.0523867398895052
ANKDD1A,0.08079969192613
ANKFY1,0.144267652893387
ANKH,-0.282750893054375
ANKHD1,-0.128274733366739
ANKIB1,0.197953006608498
ANKK1,-0.057993126007391
ANKLE2,-0.0110326558726471
ANKMY2,0.127730472720153
ANKRA2,0.216095774092921
ANKRD10,0.0946780861746666
ANKRD11,-0.0410797770980888
ANKRD12,0.0827264300350877
ANKRD13A,0.0197692050229464
ANKRD13B,0.0132823353096392
ANKRD13C,0.048256906339317
ANKRD13D,0.0316258685836926
ANKRD16,0.0087306280923028
ANKRD17,0.00336944749196268
ANKRD18A,0.102443510380474
ANKRD18B,0.182024671380061
ANKRD18CP,-0.0424706807765276
ANKRD18DP,-0.0813806079434925
ANKRD19P,0.200023046571177
ANKRD2,-0.249209421720227
ANKRD20A11P,0.0953758602734108
ANKRD20A12P,-0.143252277403211
ANKRD20A4.ANKRD20A20P,-0.190922270499907
ANKRD20A5P,0.191978941945548
ANKRD20A8P,-0.145188097948217
ANKRD20A9P,-0.147597257398064
ANKRD23,0.0355334404839115
ANKRD24,-0.234027322823215
ANKRD26,-0.00427610861416552
ANKRD27,-0.350463832169917
ANKRD28,-0.149484581638671
ANKRD29,-0.20019991869756
ANKRD30B,-0.0637109297186797
ANKRD30BP2,0.0456546727415807
ANKRD33,-0.00310105079262226
ANKRD33B,-0.0904526862532831
ANKRD34A,-0.146680544203317
ANKRD34C,-0.32096425699465
ANKRD35,-0.0470606364097537
ANKRD36B,0.214186693633328
ANKRD36BP1,0.128662261604773
ANKRD36BP2,0.231772591013149
ANKRD36C,0.199933641653398
ANKRD37,-0.16499230510679
ANKRD39,0.047093071033684
ANKRD40,0.0241463402499132
ANKRD42,-0.199945374124445
ANKRD44,0.0279101610049303
ANKRD45,0.235831727501179
ANKRD46,-0.040471904909143
ANKRD49,0.169112959763517
ANKRD50,0.210420535999241
ANKRD52,-0.0518326366271569
ANKRD53,-0.0266327296772406
ANKRD54,0.00681357085099086
ANKRD6,0.212761990082298
ANKRD65,-0.0641850326645527
ANKRD9,-0.281387087553636
ANKS1A,-0.192840924661316
ANKS1B,0.181713663067394
ANKS3,-0.121229946524768
ANKS6,-0.158057615223717
ANKZF1,-0.0294948923790222
ANLN,0.0909076295849332
ANO10,0.0651076011301818
ANO2,0.0621167285804666
ANO3,0.0199804096985294
ANO4,-0.0899534178997049
ANO5,-0.364927628413917
ANO6,0.00847266861832999
ANO7,-0.172004947683781
ANO8,-0.169451065640366
ANOS1,0.055473961863453
ANP32A,0.0960105771867555
ANP32A.IT1,0.108893490752268
ANP32AP1,0.0469948559443178
ANP32B,-0.0447309385819555
ANP32C,-0.0341828489598213
ANP32D,0.186919251822595
ANP32E,0.116269003257097
ANTXR1,0.0150174739997713
ANTXR2,-0.0128764274351229
ANXA1,0.0696554589574294
ANXA11,0.18815133079747
ANXA2,0.17294952204151
ANXA2P1,0.124989864813006
ANXA2R,0.0501012977252448
ANXA3,-0.276204457707484
ANXA4,-0.168305605486652
ANXA5,0.0137114087076466
ANXA6,-0.27367801134247
ANXA7,0.0413376800576364
AOAH,0.0941621047359875
AOC2,-0.0238654021235393
AOC3,-0.0578227634879273
AP1AR,0.0794123356742359
AP1B1,-0.14649683172582
AP1G1,0.128485044880182
AP1G2,0.156031821713692
AP1M1,-0.0173893638275681
AP1S1,0.0318887100186205
AP1S2,-0.0915536550571258
AP1S3,-0.0231060230047969
AP2A1,-0.0865424614387394
AP2A2,0.139609182108279
AP2B1,0.153039482071383
AP2M1,-0.0745037239009624
AP2S1,-0.0795312438548824
AP3B1,0.109033867279459
AP3B2,0.103643806766807
AP3D1,-0.0173290124704275
AP3M1,0.0818319376223831
AP3M2,0.0314398959318032
AP3S1,0.0999348659157978
AP4B1,-0.0196008759508546
AP4E1,-0.0326042534925783
AP4M1,-0.0915984928698551
AP4S1,-0.162885480931277
AP5B1,-0.0439891993925473
AP5M1,-0.0894810922898903
AP5S1,0.197233912494857
AP5Z1,-0.113006915915679
APAF1,0.198102996344616
APBA1,0.154169955126639
APBA2,-0.172616546743841
APBA3,0.00264070719351958
APBB1,-0.0891928860139435
APBB1IP,0.175774797337276
APBB2,0.102283081746869
APBB3,-0.138855260526736
APC,0.024529457513327
APC2,-0.0601266051012898
APCDD1,0.0815501155801637
APCDD1L,-0.011127806184052
APCS,-0.0496581054029095
APEH,-0.197450739319845
APEX1,-0.0593492765499043
APEX2,0.00636259547015608
APH1A,-0.171037796711046
APH1B,0.139590670189478
API5,-0.0363727113396261
APIP,-0.0725587889824741
APLN,0.127011737324829
APLNR,0.089645672924192
APLP1,0.111240873698199
APLP2,-0.0826241021636356
APMAP,0.0596479146649072
APOA1,-0.0544032758245292
APOC1,0.250339277655143
APOD,0.110699730039377
APOE,0.150084920599826
APOL1,-0.232159873745767
APOL2,-0.303912440919409
APOL3,-0.168730078749134
APOL4,-0.234345033389703
APOL5,0.017877269852263
APOL6,-0.0966986420080458
APOLD1,-0.10678090048414
APOM,0.0986896961163778
APOO,-0.147412651022755
APOOL,-0.0625522596258083
APOPT1,0.125732732711368
APP,0.0409186695862546
APPBP2,-0.0829742914115695
APPL1,-0.192000337797465
APPL2,0.167233368259571
APRT,0.093517274440181
APTR,0.213094895715616
APTX,0.267079411639804
AQP1,-0.0315116412024065
AQP11,-0.267674772975582
AQP2,-0.0306983552351932
AQP4,0.0941769991826434
AQP5,0.136663634375382
AQP6,-0.104277402179762
AQP7,-0.081899597192368
AQP7P1,-0.0847316442838263
AQR,0.049300533267723
AR,-0.288285258770201
ARAF,-0.0453546337446572
ARAP1,0.2091159939431
ARAP2,0.0128063543478617
ARAP3,-0.0953951299097016
ARC,-0.258296192013276
ARCN1,0.0754197203548847
AREL1,0.0330471404569432
ARF1,0.0744251741924418
ARF3,-0.0119975397961997
ARF4,0.0046569852396355
ARF5,-0.106761452890965
ARF6,-0.0536261713552802
ARFGAP1,0.0157819219973119
ARFGAP2,-0.00610305572861031
ARFGAP3,0.212648606272882
ARFGEF1,0.111798428041923
ARFGEF2,0.00446964709050744
ARFGEF3,0.0723908016985175
ARFIP1,-0.0634409176672597
ARFIP2,0.0209374616367706
ARFRP1,0.0172674411420976
ARG2,-0.27718919710458
ARGLU1,0.194361254396142
ARHGAP1,0.0125738600828592
ARHGAP10,-0.0684744234000644
ARHGAP12,-0.000142927293473198
ARHGAP17,0.0664213853901556
ARHGAP18,0.319947999237265
ARHGAP19,0.0317311240978665
ARHGAP20,-0.0338260831233091
ARHGAP21,-0.000257737529880059
ARHGAP22,0.111208577054636
ARHGAP23,0.0797466377294851
ARHGAP24,-0.076448141682011
ARHGAP25,-0.307985495496447
ARHGAP26,-0.226760041670672
ARHGAP27,0.0109412039206933
ARHGAP27P1,0.0459851102192094
ARHGAP27P1.BPTFP1.KPNA2P3,-0.0954880130056827
ARHGAP27P2,0.0139852849032418
ARHGAP28,0.099175712282726
ARHGAP29,-0.062802394507349
ARHGAP31,-0.0267520485502307
ARHGAP32,0.0272651493314091
ARHGAP33,0.144147664539638
ARHGAP35,-0.0207897565454803
ARHGAP36,0.301778120496467
ARHGAP39,-0.149559293601346
ARHGAP4,0.122747393797786
ARHGAP42,-0.0366199297251214
ARHGAP44,-0.272762126590264
ARHGAP45,-0.0570851412258668
ARHGAP5,0.066462054393744
ARHGAP5.AS1,0.0755864753657196
ARHGAP6,0.374433917926253
ARHGAP9,-0.337895189215331
ARHGDIA,0.139683970348144
ARHGDIB,-0.149613834652773
ARHGDIG,-0.0779031580337438
ARHGEF1,0.100733400744786
ARHGEF10,-0.00545532341220986
ARHGEF10L,-0.177167745012036
ARHGEF11,-0.159146439338819
ARHGEF12,-0.0743652395895951
ARHGEF15,-0.0674983768445587
ARHGEF16,-0.207335513802329
ARHGEF17,-0.275989878431341
ARHGEF18,-0.183122218681948
ARHGEF19,0.00179082029048083
ARHGEF2,-0.0686858946286428
ARHGEF25,-0.223455382132015
ARHGEF26,0.0303077764413995
ARHGEF26.AS1,0.143913570888153
ARHGEF28,0.081342767578252
ARHGEF3,-0.183614034861279
ARHGEF33,0.171698211886744
ARHGEF37,0.031783417220821
ARHGEF4,-0.124115024246693
ARHGEF40,0.144626936622313
ARHGEF6,0.100167565422392
ARHGEF7,-0.145063659336272
ARHGEF9,-0.0597191297397582
ARID1A,0.249451193999672
ARID1B,0.150034103047301
ARID2,-0.152388448772072
ARID3A,0.0851179924806099
ARID3B,0.222431527725624
ARID4A,0.117033925123749
ARID4B,0.0617376688159655
ARID5A,-0.242904811796885
ARID5B,-0.155850706337333
ARIH1,-0.0117571456772071
ARIH2,0.0220512323282292
ARIH2OS,0.0866533153839693
ARL1,0.103628597239789
ARL10,0.27069358006978
ARL13B,-0.0118215964626826
ARL14EP,0.0267640861558463
ARL15,0.0326572248408202
ARL16,0.128121833049512
ARL17A,0.1357385696053
ARL17B,-0.0227140154861938
ARL2,-0.0828573402963409
ARL2BP,-0.107220941169586
ARL3,-0.0473688013754552
ARL4A,0.222969987078561
ARL4C,-0.270187085504845
ARL4D,-0.0904662844577273
ARL5A,0.133674960339578
ARL5B,-0.278064549481973
ARL6,-0.135877404278037
ARL6IP1,-0.0684828810602121
ARL6IP4,0.0250359151196795
ARL6IP5,-0.0683212309917423
ARL6IP6,0.0471267621351409
ARL8A,0.165453588455262
ARL8B,-0.189013208567117
ARL9,0.269513655398074
ARMC1,0.0715591085343449
ARMC10,0.0822148533076865
ARMC2,0.132395707762538
ARMC5,-0.00355632487418693
ARMC6,-0.0736943322474282
ARMC7,-0.0651180192629508
ARMC8,-0.233896342741139
ARMC9,-0.188217716103426
ARMCX1,0.0263072411024406
ARMCX2,0.0329809435309863
ARMCX3,-0.199072194065867
ARMCX4,-0.0118642452548052
ARMCX5,0.0913132294170098
ARMCX6,-0.0682792956422164
ARMT1,-0.160048004980887
ARNT,0.0621811108573015
ARNT2,-0.051503485151289
ARNTL,-0.172427023223589
ARNTL2,0.0566517017693955
ARPC1A,-0.0274659942250743
ARPC1B,-0.087867401082734
ARPC2,0.0875799757523118
ARPC3,0.0744199822026639
ARPC4,-0.00578618397306887
ARPC5,0.281999999405877
ARPC5L,0.0495509309002521
ARPIN,0.0769663328397205
ARPP19,-0.00543506416894525
ARPP21,-0.0456924400947224
ARRB1,0.144604763469849
ARRB2,-0.0122432740258854
ARRDC1,-0.0201470514116678
ARRDC1.AS1,-0.0285973200319603
ARRDC2,-0.0242740600908508
ARRDC3,0.117281511240008
ARRDC4,-0.0480700757533632
ARSA,-0.0808523118491474
ARSB,0.022279895763817
ARSD,-0.0454702980747958
ARSE,0.00814898347163742
ARSF,-0.186003614384477
ARSG,-0.0951741838697512
ARSJ,0.0123584434650518
ARSK,-0.00071859254306116
ART3,-0.152480020641087
ART5,0.0378972180818297
ARTN,-0.0458177275939194
ARV1,-0.149671566728291
ARVCF,0.116177549247966
ARX,-0.0213751767305333
ASAH1,0.0643207591263967
ASAH2,0.0105329607357064
ASAH2B,-0.0165432545111299
ASAP1,-0.227146721121468
ASAP1.IT1,-0.050059544176325
ASAP1.IT2,-0.108058586608704
ASAP2,-0.288860981996406
ASAP3,-0.00158091088869939
ASB1,-0.0617928246123415
ASB10,0.0357646345612822
ASB13,-0.22957741248681
ASB16,0.0182652481997066
ASB16.AS1,-0.0826708124145527
ASB18,-0.01202054215841
ASB2,-0.319077664789971
ASB4,-0.106506435959542
ASB5,0.259518461892874
ASB6,-0.204384476973214
ASB7,0.104537174575702
ASB8,0.0540010738421047
ASCC1,0.0630424410646842
